,utc_timestamp,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
194,2015-10-12T04:00:00Z,2015-10-12T06:00:00+0200,2.379,21.138,3.549,1300.8367975,-606.08885125,3.276,2.379
195,2015-10-12T05:00:00Z,2015-10-12T07:00:00+0200,2.3912,21.2464,3.5672,1301.99459072,-604.87630464,3.2928,2.3912
196,2015-10-12T06:00:00Z,2015-10-12T08:00:00+0200,2.4034,21.3548,3.5854,1303.15180746,-603.66414627,3.3096,2.4034
197,2015-10-12T07:00:00Z,2015-10-12T09:00:00+0200,2.4156,21.4632,3.6036,1304.30844784,-602.45237608,3.3264,2.4156
198,2015-10-12T08:00:00Z,2015-10-12T10:00:00+0200,2.4278,21.5716,3.6218,1305.46451198,-601.24099401,3.3432,2.4278
199,2015-10-12T09:00:00Z,2015-10-12T11:00:00+0200,2.44,21.68,3.64,1306.62,-600.03,3.36,2.44
200,2015-10-12T10:00:00Z,2015-10-12T12:00:00+0200,2.4522,21.7884,3.6582,1307.77491202,-598.81939399,3.3768,2.4522
201,2015-10-12T11:00:00Z,2015-10-12T13:00:00+0200,2.4644,21.8968,3.6764,1308.92924816,-597.60917592,3.3936,2.4644
202,2015-10-12T12:00:00Z,2015-10-12T14:00:00+0200,2.4766,22.0052,3.6946,1310.08300854,-596.39934573,3.4104,2.4766
203,2015-10-12T13:00:00Z,2015-10-12T15:00:00+0200,2.4888,22.1136,3.7128,1311.23619328,-595.18990336,3.4272,2.4888
204,2015-10-12T14:00:00Z,2015-10-12T16:00:00+0200,2.501,22.222,3.731,1312.3888025,-593.98084875,3.444,2.501
205,2015-10-12T15:00:00Z,2015-10-12T17:00:00+0200,2.5132,22.3304,3.7492,1313.54083632,-592.77218184,3.4608,2.5132
206,2015-10-12T16:00:00Z,2015-10-12T18:00:00+0200,2.5254,22.4388,3.7674,1314.69229486,-591.56390257,3.4776,2.5254
207,2015-10-12T17:00:00Z,2015-10-12T19:00:00+0200,2.5376,22.5472,3.7856,1315.84317824,-590.35601088,3.4944,2.5376
208,2015-10-12T18:00:00Z,2015-10-12T20:00:00+0200,2.5498,22.6556,3.8038,1316.99348658,-589.14850671,3.5112,2.5498
209,2015-10-12T19:00:00Z,2015-10-12T21:00:00+0200,2.562,22.764,3.822,1318.14322,-587.94139,3.528,2.562
210,2015-10-12T20:00:00Z,2015-10-12T22:00:00+0200,2.5742,22.8724,3.8402,1319.29237862,-586.73466069,3.5448,2.5742
211,2015-10-12T21:00:00Z,2015-10-12T23:00:00+0200,2.5864,22.9808,3.8584,1320.44096256,-585.52831872,3.5616,2.5864
212,2015-10-12T22:00:00Z,2015-10-13T00:00:00+0200,2.5986,23.0892,3.8766,1321.58897194,-584.32236403,3.5784,2.5986
213,2015-10-12T23:00:00Z,2015-10-13T01:00:00+0200,2.6108,23.1976,3.8948,1322.73640688,-583.11679656,3.5952,2.6108
214,2015-10-13T00:00:00Z,2015-10-13T02:00:00+0200,2.623,23.306,3.913,1323.8832675,-581.91161625,3.612,2.623
215,2015-10-13T01:00:00Z,2015-10-13T03:00:00+0200,2.6352,23.4144,3.9312,1325.02955392,-580.70682304,3.6288,2.6352
216,2015-10-13T02:00:00Z,2015-10-13T04:00:00+0200,2.6474,23.5228,3.9494,1326.17526626,-579.50241687,3.6456,2.6474
217,2015-10-13T03:00:00Z,2015-10-13T05:00:00+0200,2.6596,23.6312,3.9676,1327.32040464,-578.29839768,3.6624,2.6596
218,2015-10-13T04:00:00Z,2015-10-13T06:00:00+0200,2.6718,23.7396,3.9858,1328.46496918,-577.09476541,3.6792,2.6718
219,2015-10-13T05:00:00Z,2015-10-13T07:00:00+0200,2.684,23.848,4.004,1329.60896,-575.89152,3.696,2.684
220,2015-10-13T06:00:00Z,2015-10-13T08:00:00+0200,2.6962,23.9564,4.0222,1330.75237722,-574.68866139,3.7128,2.6962
221,2015-10-13T07:00:00Z,2015-10-13T09:00:00+0200,2.7084,24.0648,4.0404,1331.89522096,-573.48618952,3.7296,2.7084
222,2015-10-13T08:00:00Z,2015-10-13T10:00:00+0200,2.7206,24.1732,4.0586,1333.03749134,-572.28410433,3.7464,2.7206
223,2015-10-13T09:00:00Z,2015-10-13T11:00:00+0200,2.7328,24.2816,4.0768,1334.17918848,-571.08240576,3.7632,2.7328
224,2015-10-13T10:00:00Z,2015-10-13T12:00:00+0200,2.745,24.39,4.095,1335.3203125,-569.88109375,3.78,2.745
225,2015-10-13T11:00:00Z,2015-10-13T13:00:00+0200,2.7572,24.4984,4.1132,1336.46086352,-568.68016824,3.7968,2.7572
226,2015-10-13T12:00:00Z,2015-10-13T14:00:00+0200,2.7694,24.6068,4.1314,1337.60084166,-567.47962917,3.8136,2.7694
227,2015-10-13T13:00:00Z,2015-10-13T15:00:00+0200,2.7816,24.7152,4.1496,1338.74024704,-566.27947648,3.8304,2.7816
228,2015-10-13T14:00:00Z,2015-10-13T16:00:00+0200,2.7938,24.8236,4.1678,1339.87907978,-565.07971011,3.8472,2.7938
229,2015-10-13T15:00:00Z,2015-10-13T17:00:00+0200,2.806,24.932,4.186,1341.01734,-563.88033,3.864,2.806
230,2015-10-13T16:00:00Z,2015-10-13T18:00:00+0200,2.8182,25.0404,4.2042,1342.15502782,-562.68133609,3.8808,2.8182
231,2015-10-13T17:00:00Z,2015-10-13T19:00:00+0200,2.8304,25.1488,4.2224,1343.29214336,-561.48272832,3.8976,2.8304
232,2015-10-13T18:00:00Z,2015-10-13T20:00:00+0200,2.8426,25.2572,4.2406,1344.42868674,-560.28450663,3.9144,2.8426
233,2015-10-13T19:00:00Z,2015-10-13T21:00:00+0200,2.8548,25.3656,4.2588,1345.56465808,-559.08667096,3.9312,2.8548
234,2015-10-13T20:00:00Z,2015-10-13T22:00:00+0200,2.867,25.474,4.277,1346.7000575,-557.88922125,3.948,2.867
235,2015-10-13T21:00:00Z,2015-10-13T23:00:00+0200,2.8792,25.5824,4.2952,1347.83488512,-556.69215744,3.9648,2.8792
236,2015-10-13T22:00:00Z,2015-10-14T00:00:00+0200,2.8914,25.6908,4.3134,1348.96914106,-555.49547947,3.9816,2.8914
237,2015-10-13T23:00:00Z,2015-10-14T01:00:00+0200,2.9036,25.7992,4.3316,1350.10282544,-554.29918728,3.9984,2.9036
238,2015-10-14T00:00:00Z,2015-10-14T02:00:00+0200,2.9158,25.9076,4.3498,1351.23593838,-553.10328081,4.0152,2.9158
239,2015-10-14T01:00:00Z,2015-10-14T03:00:00+0200,2.928,26.016,4.368,1352.36848,-551.90776,4.032,2.928
240,2015-10-14T02:00:00Z,2015-10-14T04:00:00+0200,2.9402,26.1244,4.3862,1353.50045042,-550.71262479,4.0488,2.9402
241,2015-10-14T03:00:00Z,2015-10-14T05:00:00+0200,2.9524,26.2328,4.4044,1354.63184976,-549.51787512,4.0656,2.9524
242,2015-10-14T04:00:00Z,2015-10-14T06:00:00+0200,2.9646,26.3412,4.4226,1355.76267814,-548.32351093,4.0824,2.9646
243,2015-10-14T05:00:00Z,2015-10-14T07:00:00+0200,2.9768,26.4496,4.4408,1356.89293568,-547.12953216,4.0992,2.9768
244,2015-10-14T06:00:00Z,2015-10-14T08:00:00+0200,2.989,26.558,4.459,1358.0226225,-545.93593875,4.116,2.989
245,2015-10-14T07:00:00Z,2015-10-14T09:00:00+0200,3.0012,26.6664,4.4772,1359.15173872,-544.74273064,4.1328,3.0012
246,2015-10-14T08:00:00Z,2015-10-14T10:00:00+0200,3.0134,26.7748,4.4954,1360.28028446,-543.54990777,4.1496,3.0134
247,2015-10-14T09:00:00Z,2015-10-14T11:00:00+0200,3.0256,26.8832,4.5136,1361.40825984,-542.35747008,4.1664,3.0256
248,2015-10-14T10:00:00Z,2015-10-14T12:00:00+0200,3.0378,26.9916,4.5318,1362.53566498,-541.16541751,4.1832,3.0378
249,2015-10-14T11:00:00Z,2015-10-14T13:00:00+0200,3.05,27.1,4.55,1363.6625,-539.97375,4.2,3.05
250,2015-10-14T12:00:00Z,2015-10-14T14:00:00+0200,3.0622,27.2084,4.5682,1364.78876502,-538.78246749,4.2168,3.0622
251,2015-10-14T13:00:00Z,2015-10-14T15:00:00+0200,3.0744,27.3168,4.5864,1365.91446016,-537.59156992,4.2336,3.0744
252,2015-10-14T14:00:00Z,2015-10-14T16:00:00+0200,3.0866,27.4252,4.6046,1367.03958554,-536.40105723,4.2504,3.0866
253,2015-10-14T15:00:00Z,2015-10-14T17:00:00+0200,3.0988,27.5336,4.6228,1368.16414128,-535.21092936,4.2672,3.0988
254,2015-10-14T16:00:00Z,2015-10-14T18:00:00+0200,3.111,27.642,4.641,1369.2881275,-534.02118625,4.284,3.111
255,2015-10-14T17:00:00Z,2015-10-14T19:00:00+0200,3.1232,27.7504,4.6592,1370.41154432,-532.83182784,4.3008,3.1232
256,2015-10-14T18:00:00Z,2015-10-14T20:00:00+0200,3.1354,27.8588,4.6774,1371.53439186,-531.64285407,4.3176,3.1354
257,2015-10-14T19:00:00Z,2015-10-14T21:00:00+0200,3.1476,27.9672,4.6956,1372.65667024,-530.45426488,4.3344,3.1476
258,2015-10-14T20:00:00Z,2015-10-14T22:00:00+0200,3.1598,28.0756,4.7138,1373.77837958,-529.26606021,4.3512,3.1598
259,2015-10-14T21:00:00Z,2015-10-14T23:00:00+0200,3.172,28.184,4.732,1374.89952,-528.07824,4.368,3.172
260,2015-10-14T22:00:00Z,2015-10-15T00:00:00+0200,3.1842,28.2924,4.7502,1376.02009162,-526.89080419,4.3848,3.1842
261,2015-10-14T23:00:00Z,2015-10-15T01:00:00+0200,3.1964,28.4008,4.7684,1377.14009456,-525.70375272,4.4016,3.1964
262,2015-10-15T00:00:00Z,2015-10-15T02:00:00+0200,3.2086,28.5092,4.7866,1378.25952894,-524.51708553,4.4184,3.2086
263,2015-10-15T01:00:00Z,2015-10-15T03:00:00+0200,3.2208,28.6176,4.8048,1379.37839488,-523.33080256,4.4352,3.2208
264,2015-10-15T02:00:00Z,2015-10-15T04:00:00+0200,3.233,28.726,4.823,1380.4966925,-522.14490375,4.452,3.233
265,2015-10-15T03:00:00Z,2015-10-15T05:00:00+0200,3.2452,28.8344,4.8412,1381.61442192,-520.95938904,4.4688,3.2452
266,2015-10-15T04:00:00Z,2015-10-15T06:00:00+0200,3.2574,28.9428,4.8594,1382.73158326,-519.77425837,4.4856,3.2574
267,2015-10-15T05:00:00Z,2015-10-15T07:00:00+0200,3.2696,29.0512,4.8776,1383.84817664,-518.58951168,4.5024,3.2696
268,2015-10-15T06:00:00Z,2015-10-15T08:00:00+0200,3.2818,29.1596,4.8958,1384.96420218,-517.40514891,4.5192,3.2818
269,2015-10-15T07:00:00Z,2015-10-15T09:00:00+0200,3.294,29.268,4.914,1386.07966,-516.22117,4.536,3.294
270,2015-10-15T08:00:00Z,2015-10-15T10:00:00+0200,3.3062,29.3764,4.9322,1387.19455022,-515.03757489,4.5528,3.3062
271,2015-10-15T09:00:00Z,2015-10-15T11:00:00+0200,3.3184,29.4848,4.9504,1388.30887296,-513.85436352,4.5696,3.3184
272,2015-10-15T10:00:00Z,2015-10-15T12:00:00+0200,3.3306,29.5932,4.9686,1389.42262834,-512.67153583,4.5864,3.3306
273,2015-10-15T11:00:00Z,2015-10-15T13:00:00+0200,3.3428,29.7016,4.9868,1390.53581648,-511.48909176,4.6032,3.3428
274,2015-10-15T12:00:00Z,2015-10-15T14:00:00+0200,3.355,29.81,5.005,1391.6484375,-510.30703125,4.62,3.355
275,2015-10-15T13:00:00Z,2015-10-15T15:00:00+0200,3.3672,29.9184,5.0232,1392.76049152,-509.12535424,4.6368,3.3672
276,2015-10-15T14:00:00Z,2015-10-15T16:00:00+0200,3.3794,30.0268,5.0414,1393.87197866,-507.94406067,4.6536,3.3794
277,2015-10-15T15:00:00Z,2015-10-15T17:00:00+0200,3.3916,30.1352,5.0596,1394.98289904,-506.76315048,4.6704,3.3916
278,2015-10-15T16:00:00Z,2015-10-15T18:00:00+0200,3.4038,30.2436,5.0778,1396.09325278,-505.58262361,4.6872,3.4038
279,2015-10-15T17:00:00Z,2015-10-15T19:00:00+0200,3.416,30.352,5.096,1397.20304,-504.40248,4.704,3.416
280,2015-10-15T18:00:00Z,2015-10-15T20:00:00+0200,3.4282,30.4604,5.1142,1398.31226082,-503.22271959,4.7208,3.4282
281,2015-10-15T19:00:00Z,2015-10-15T21:00:00+0200,3.4404,30.5688,5.1324,1399.42091536,-502.04334232,4.7376,3.4404
282,2015-10-15T20:00:00Z,2015-10-15T22:00:00+0200,3.4526,30.6772,5.1506,1400.52900374,-500.86434813,4.7544,3.4526
283,2015-10-15T21:00:00Z,2015-10-15T23:00:00+0200,3.4648,30.7856,5.1688,1401.63652608,-499.68573696,4.7712,3.4648
284,2015-10-15T22:00:00Z,2015-10-16T00:00:00+0200,3.477,30.894,5.187,1402.7434825,-498.50750875,4.788,3.477
285,2015-10-15T23:00:00Z,2015-10-16T01:00:00+0200,3.4892,31.0024,5.2052,1403.84987312,-497.32966344,4.8048,3.4892
286,2015-10-16T00:00:00Z,2015-10-16T02:00:00+0200,3.5014,31.1108,5.2234,1404.95569806,-496.15220097,4.8216,3.5014
287,2015-10-16T01:00:00Z,2015-10-16T03:00:00+0200,3.5136,31.2192,5.2416,1406.06095744,-494.97512128,4.8384,3.5136
288,2015-10-16T02:00:00Z,2015-10-16T04:00:00+0200,3.5258,31.3276,5.2598,1407.16565138,-493.79842431,4.8552,3.5258
289,2015-10-16T03:00:00Z,2015-10-16T05:00:00+0200,3.538,31.436,5.278,1408.26978,-492.62211,4.872,3.538
290,2015-10-16T04:00:00Z,2015-10-16T06:00:00+0200,3.5502,31.5444,5.2962,1409.37334342,-491.44617829,4.8888,3.5502
291,2015-10-16T05:00:00Z,2015-10-16T07:00:00+0200,3.5624,31.6528,5.3144,1410.47634176,-490.27062912,4.9056,3.5624
292,2015-10-16T06:00:00Z,2015-10-16T08:00:00+0200,3.5746,31.7612,5.3326,1411.57877514,-489.09546243,4.9224,3.5746
293,2015-10-16T07:00:00Z,2015-10-16T09:00:00+0200,3.5868,31.8696,5.3508,1412.68064368,-487.92067816,4.9392,3.5868
294,2015-10-16T08:00:00Z,2015-10-16T10:00:00+0200,3.599,31.978,5.369,1413.7819475,-486.74627625,4.956,3.599
295,2015-10-16T09:00:00Z,2015-10-16T11:00:00+0200,3.6112,32.0864,5.3872,1414.88268672,-485.57225664,4.9728,3.6112
296,2015-10-16T10:00:00Z,2015-10-16T12:00:00+0200,3.6234,32.1948,5.4054,1415.98286146,-484.39861927,4.9896,3.6234
297,2015-10-16T11:00:00Z,2015-10-16T13:00:00+0200,3.6356,32.3032,5.4236,1417.08247184,-483.22536408,5.0064,3.6356
298,2015-10-16T12:00:00Z,2015-10-16T14:00:00+0200,3.6478,32.4116,5.4418,1418.18151798,-482.05249101,5.0232,3.6478
299,2015-10-16T13:00:00Z,2015-10-16T15:00:00+0200,3.66,32.52,5.46,1419.28,-480.88,5.04,3.66
300,2015-10-16T14:00:00Z,2015-10-16T16:00:00+0200,3.6722,32.6284,5.4782,1420.37791802,-479.70789099,5.0568,3.6722
301,2015-10-16T15:00:00Z,2015-10-16T17:00:00+0200,3.6844,32.7368,5.4964,1421.47527216,-478.53616392,5.0736,3.6844
302,2015-10-16T16:00:00Z,2015-10-16T18:00:00+0200,3.6966,32.8452,5.5146,1422.57206254,-477.36481873,5.0904,3.6966
303,2015-10-16T17:00:00Z,2015-10-16T19:00:00+0200,3.7088,32.9536,5.5328,1423.66828928,-476.19385536,5.1072,3.7088
304,2015-10-16T18:00:00Z,2015-10-16T20:00:00+0200,3.721,33.062,5.551,1424.7639525,-475.02327375,5.124,3.721
305,2015-10-16T19:00:00Z,2015-10-16T21:00:00+0200,3.7332,33.1704,5.5692,1425.85905232,-473.85307384,5.1408,3.7332
306,2015-10-16T20:00:00Z,2015-10-16T22:00:00+0200,3.7454,33.2788,5.5874,1426.95358886,-472.68325557,5.1576,3.7454
307,2015-10-16T21:00:00Z,2015-10-16T23:00:00+0200,3.7576,33.3872,5.6056,1428.04756224,-471.51381888,5.1744,3.7576
308,2015-10-16T22:00:00Z,2015-10-17T00:00:00+0200,3.7698,33.4956,5.6238,1429.14097258,-470.34476371,5.1912,3.7698
309,2015-10-16T23:00:00Z,2015-10-17T01:00:00+0200,3.782,33.604,5.642,1430.23382,-469.17609,5.208,3.782
310,2015-10-17T00:00:00Z,2015-10-17T02:00:00+0200,3.7942,33.7124,5.6602,1431.32610462,-468.00779769,5.2248,3.7942
311,2015-10-17T01:00:00Z,2015-10-17T03:00:00+0200,3.8064,33.8208,5.6784,1432.41782656,-466.83988672,5.2416,3.8064
312,2015-10-17T02:00:00Z,2015-10-17T04:00:00+0200,3.8186,33.9292,5.6966,1433.50898594,-465.67235703,5.2584,3.8186
313,2015-10-17T03:00:00Z,2015-10-17T05:00:00+0200,3.8308,34.0376,5.7148,1434.59958288,-464.50520856,5.2752,3.8308
314,2015-10-17T04:00:00Z,2015-10-17T06:00:00+0200,3.843,34.146,5.733,1435.6896175,-463.33844125,5.292,3.843
315,2015-10-17T05:00:00Z,2015-10-17T07:00:00+0200,3.8552,34.2544,5.7512,1436.77908992,-462.17205504,5.3088,3.8552
316,2015-10-17T06:00:00Z,2015-10-17T08:00:00+0200,3.8674,34.3628,5.7694,1437.86800026,-461.00604987,5.3256,3.8674
317,2015-10-17T07:00:00Z,2015-10-17T09:00:00+0200,3.8796,34.4712,5.7876,1438.95634864,-459.84042568,5.3424,3.8796
318,2015-10-17T08:00:00Z,2015-10-17T10:00:00+0200,3.8918,34.5796,5.8058,1440.04413518,-458.67518241,5.3592,3.8918
319,2015-10-17T09:00:00Z,2015-10-17T11:00:00+0200,3.904,34.688,5.824,1441.13136,-457.51032,5.376,3.904
320,2015-10-17T10:00:00Z,2015-10-17T12:00:00+0200,3.9162,34.7964,5.8422,1442.21802322,-456.34583839,5.3928,3.9162
321,2015-10-17T11:00:00Z,2015-10-17T13:00:00+0200,3.9284,34.9048,5.8604,1443.30412496,-455.18173752,5.4096,3.9284
322,2015-10-17T12:00:00Z,2015-10-17T14:00:00+0200,3.9406,35.0132,5.8786,1444.38966534,-454.01801733,5.4264,3.9406
323,2015-10-17T13:00:00Z,2015-10-17T15:00:00+0200,3.9528,35.1216,5.8968,1445.47464448,-452.85467776,5.4432,3.9528
324,2015-10-17T14:00:00Z,2015-10-17T16:00:00+0200,3.965,35.23,5.915,1446.5590625,-451.69171875,5.46,3.965
325,2015-10-17T15:00:00Z,2015-10-17T17:00:00+0200,3.9772,35.3384,5.9332,1447.64291952,-450.52914024,5.4768,3.9772
326,2015-10-17T16:00:00Z,2015-10-17T18:00:00+0200,3.9894,35.4468,5.9514,1448.72621566,-449.36694217,5.4936,3.9894
327,2015-10-17T17:00:00Z,2015-10-17T19:00:00+0200,4.0016,35.5552,5.9696,1449.80895104,-448.20512448,5.5104,4.0016
328,2015-10-17T18:00:00Z,2015-10-17T20:00:00+0200,4.0138,35.6636,5.9878,1450.89112578,-447.04368711,5.5272,4.0138
329,2015-10-17T19:00:00Z,2015-10-17T21:00:00+0200,4.026,35.772,6.006,1451.97274,-445.88263,5.544,4.026
330,2015-10-17T20:00:00Z,2015-10-17T22:00:00+0200,4.0382,35.8804,6.0242,1453.05379382,-444.72195309,5.5608,4.0382
331,2015-10-17T21:00:00Z,2015-10-17T23:00:00+0200,4.0504,35.9888,6.0424,1454.13428736,-443.56165632,5.5776,4.0504
332,2015-10-17T22:00:00Z,2015-10-18T00:00:00+0200,4.0626,36.0972,6.0606,1455.21422074,-442.40173963,5.5944,4.0626
333,2015-10-17T23:00:00Z,2015-10-18T01:00:00+0200,4.0748,36.2056,6.0788,1456.29359408,-441.24220296,5.6112,4.0748
334,2015-10-18T00:00:00Z,2015-10-18T02:00:00+0200,4.087,36.314,6.097,1457.3724075,-440.08304625,5.628,4.087
335,2015-10-18T01:00:00Z,2015-10-18T03:00:00+0200,4.0992,36.4224,6.1152,1458.45066112,-438.92426944,5.6448,4.0992
336,2015-10-18T02:00:00Z,2015-10-18T04:00:00+0200,4.1114,36.5308,6.1334,1459.52835506,-437.76587247,5.6616,4.1114
337,2015-10-18T03:00:00Z,2015-10-18T05:00:00+0200,4.1236,36.6392,6.1516,1460.60548944,-436.60785528,5.6784,4.1236
338,2015-10-18T04:00:00Z,2015-10-18T06:00:00+0200,4.1358,36.7476,6.1698,1461.68206438,-435.45021781,5.6952,4.1358
339,2015-10-18T05:00:00Z,2015-10-18T07:00:00+0200,4.148,36.856,6.188,1462.75808,-434.29296,5.712,4.148
340,2015-10-18T06:00:00Z,2015-10-18T08:00:00+0200,4.1602,36.9644,6.2062,1463.83353642,-433.13608179,5.7288,4.1602
341,2015-10-18T07:00:00Z,2015-10-18T09:00:00+0200,4.1724,37.0728,6.2244,1464.90843376,-431.97958312,5.7456,4.1724
342,2015-10-18T08:00:00Z,2015-10-18T10:00:00+0200,4.1846,37.1812,6.2426,1465.98277214,-430.82346393,5.7624,4.1846
343,2015-10-18T09:00:00Z,2015-10-18T11:00:00+0200,4.1968,37.2896,6.2608,1467.05655168,-429.66772416,5.7792,4.1968
344,2015-10-18T10:00:00Z,2015-10-18T12:00:00+0200,4.209,37.398,6.279,1468.1297725,-428.51236375,5.796,4.209
345,2015-10-18T11:00:00Z,2015-10-18T13:00:00+0200,4.2212,37.5064,6.2972,1469.20243472,-427.35738264,5.8128,4.2212
346,2015-10-18T12:00:00Z,2015-10-18T14:00:00+0200,4.2334,37.6148,6.3154,1470.27453846,-426.20278077,5.8296,4.2334
347,2015-10-18T13:00:00Z,2015-10-18T15:00:00+0200,4.2456,37.7232,6.3336,1471.34608384,-425.04855808,5.8464,4.2456
348,2015-10-18T14:00:00Z,2015-10-18T16:00:00+0200,4.2578,37.8316,6.3518,1472.41707098,-423.89471451,5.8632,4.2578
349,2015-10-18T15:00:00Z,2015-10-18T17:00:00+0200,4.27,37.94,6.37,1473.4875,-422.74125,5.88,4.27
350,2015-10-18T16:00:00Z,2015-10-18T18:00:00+0200,4.2822,38.0484,6.3882,1474.55737102,-421.58816449,5.8968,4.2822
351,2015-10-18T17:00:00Z,2015-10-18T19:00:00+0200,4.2944,38.1568,6.4064,1475.62668416,-420.43545792,5.9136,4.2944
352,2015-10-18T18:00:00Z,2015-10-18T20:00:00+0200,4.3066,38.2652,6.4246,1476.69543954,-419.28313023,5.9304,4.3066
353,2015-10-18T19:00:00Z,2015-10-18T21:00:00+0200,4.3188,38.3736,6.4428,1477.76363728,-418.13118136,5.9472,4.3188
354,2015-10-18T20:00:00Z,2015-10-18T22:00:00+0200,4.331,38.482,6.461,1478.8312775,-416.97961125,5.964,4.331
355,2015-10-18T21:00:00Z,2015-10-18T23:00:00+0200,4.3432,38.5904,6.4792,1479.89836032,-415.82841984,5.9808,4.3432
356,2015-10-18T22:00:00Z,2015-10-19T00:00:00+0200,4.3554,38.6988,6.4974,1480.96488586,-414.67760707,5.9976,4.3554
357,2015-10-18T23:00:00Z,2015-10-19T01:00:00+0200,4.3676,38.8072,6.5156,1482.03085424,-413.52717288,6.0144,4.3676
358,2015-10-19T00:00:00Z,2015-10-19T02:00:00+0200,4.3798,38.9156,6.5338,1483.09626558,-412.37711721,6.0312,4.3798
359,2015-10-19T01:00:00Z,2015-10-19T03:00:00+0200,4.392,39.024,6.552,1484.16112,-411.22744,6.048,4.392
360,2015-10-19T02:00:00Z,2015-10-19T04:00:00+0200,4.4042,39.1324,6.5702,1485.22541762,-410.07814119,6.0648,4.4042
361,2015-10-19T03:00:00Z,2015-10-19T05:00:00+0200,4.4164,39.2408,6.5884,1486.28915856,-408.92922072,6.0816,4.4164
362,2015-10-19T04:00:00Z,2015-10-19T06:00:00+0200,4.4286,39.3492,6.6066,1487.35234294,-407.78067853,6.0984,4.4286
363,2015-10-19T05:00:00Z,2015-10-19T07:00:00+0200,4.4408,39.4576,6.6248,1488.41497088,-406.63251456,6.1152,4.4408
364,2015-10-19T06:00:00Z,2015-10-19T08:00:00+0200,4.453,39.566,6.643,1489.4770425,-405.48472875,6.132,4.453
365,2015-10-19T07:00:00Z,2015-10-19T09:00:00+0200,4.4652,39.6744,6.6612,1490.53855792,-404.33732104,6.1488,4.4652
366,2015-10-19T08:00:00Z,2015-10-19T10:00:00+0200,4.4774,39.7828,6.6794,1491.59951726,-403.19029137,6.1656,4.4774
367,2015-10-19T09:00:00Z,2015-10-19T11:00:00+0200,4.4896,39.8912,6.6976,1492.65992064,-402.04363968,6.1824,4.4896
368,2015-10-19T10:00:00Z,2015-10-19T12:00:00+0200,4.5018,39.9996,6.7158,1493.71976818,-400.89736591,6.1992,4.5018
369,2015-10-19T11:00:00Z,2015-10-19T13:00:00+0200,4.514,40.108,6.734,1494.77906,-399.75147,6.216,4.514
370,2015-10-19T12:00:00Z,2015-10-19T14:00:00+0200,4.5262,40.2164,6.7522,1495.83779622,-398.60595189,6.2328,4.5262
371,2015-10-19T13:00:00Z,2015-10-19T15:00:00+0200,4.5384,40.3248,6.7704,1496.89597696,-397.46081152,6.2496,4.5384
372,2015-10-19T14:00:00Z,2015-10-19T16:00:00+0200,4.5506,40.4332,6.7886,1497.95360234,-396.31604883,6.2664,4.5506
373,2015-10-19T15:00:00Z,2015-10-19T17:00:00+0200,4.5628,40.5416,6.8068,1499.01067248,-395.17166376,6.2832,4.5628
374,2015-10-19T16:00:00Z,2015-10-19T18:00:00+0200,4.575,40.65,6.825,1500.0671875,-394.02765625,6.3,4.575
375,2015-10-19T17:00:00Z,2015-10-19T19:00:00+0200,4.5872,40.7584,6.8432,1501.12314752,-392.88402624,6.3168,4.5872
376,2015-10-19T18:00:00Z,2015-10-19T20:00:00+0200,4.5994,40.8668,6.8614,1502.17855266,-391.74077367,6.3336,4.5994
377,2015-10-19T19:00:00Z,2015-10-19T21:00:00+0200,4.6116,40.9752,6.8796,1503.23340304,-390.59789848,6.3504,4.6116
378,2015-10-19T20:00:00Z,2015-10-19T22:00:00+0200,4.6238,41.0836,6.8978,1504.28769878,-389.45540061,6.3672,4.6238
379,2015-10-19T21:00:00Z,2015-10-19T23:00:00+0200,4.636,41.192,6.916,1505.34144,-388.31328,6.384,4.636
380,2015-10-19T22:00:00Z,2015-10-20T00:00:00+0200,4.6482,41.3004,6.9342,1506.39462682,-387.17153659,6.4008,4.6482
381,2015-10-19T23:00:00Z,2015-10-20T01:00:00+0200,4.6604,41.4088,6.9524,1507.44725936,-386.03017032,6.4176,4.6604
382,2015-10-20T00:00:00Z,2015-10-20T02:00:00+0200,4.6726,41.5172,6.9706,1508.49933774,-384.88918113,6.4344,4.6726
383,2015-10-20T01:00:00Z,2015-10-20T03:00:00+0200,4.6848,41.6256,6.9888,1509.55086208,-383.74856896,6.4512,4.6848
384,2015-10-20T02:00:00Z,2015-10-20T04:00:00+0200,4.697,41.734,7.007,1510.6018325,-382.60833375,6.468,4.697
385,2015-10-20T03:00:00Z,2015-10-20T05:00:00+0200,4.7092,41.8424,7.0252,1511.65224912,-381.46847544,6.4848,4.7092
386,2015-10-20T04:00:00Z,2015-10-20T06:00:00+0200,4.7214,41.9508,7.0434,1512.70211206,-380.32899397,6.5016,4.7214
387,2015-10-20T05:00:00Z,2015-10-20T07:00:00+0200,4.7336,42.0592,7.0616,1513.75142144,-379.18988928,6.5184,4.7336
388,2015-10-20T06:00:00Z,2015-10-20T08:00:00+0200,4.7458,42.1676,7.0798,1514.80017738,-378.05116131,6.5352,4.7458
389,2015-10-20T07:00:00Z,2015-10-20T09:00:00+0200,4.758,42.276,7.098,1515.84838,-376.91281,6.552,4.758
